sigma;thres;pt_w;pt_h;class1;score1;class2;score2;class3;score3;class4;score4;class5;score5;class6;score6;class7;score7;class8;score8;class9;score9;class10;score10;class11;score11;class12;score12;class13;score13;class14;score14;class15;score15;class16;score16;class17;score17;class18;score18;class19;score19;class20;score20;class21;score21;class22;score22;class23;score23;class24;score24;class25;score25
70;0.0000;113;113;ballplayer, baseball player;0.0831;prison, prison house;0.0705;parallel bars, bars;0.0354;dumbbell;0.0318;punching bag, punch bag, punching ball, punchball;0.0278;ballplayer, baseball player;0.0831;prison, prison house;0.0705;parallel bars, bars;0.0354;dumbbell;0.0318;punching bag, punch bag, punching ball, punchball;0.0278;ballplayer, baseball player;0.0831;prison, prison house;0.0705;parallel bars, bars;0.0354;dumbbell;0.0318;punching bag, punch bag, punching ball, punchball;0.0278;ballplayer, baseball player;0.0831;prison, prison house;0.0705;parallel bars, bars;0.0354;dumbbell;0.0318;punching bag, punch bag, punching ball, punchball;0.0278;ballplayer, baseball player;0.0831;prison, prison house;0.0705;parallel bars, bars;0.0354;dumbbell;0.0318;punching bag, punch bag, punching ball, punchball;0.0278
70;0.0000;113;113;half track;0.9836;tank, army tank, armored combat vehicle, armoured combat vehicle;0.0136;amphibian, amphibious vehicle;0.0014;trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi;0.0002;garbage truck, dustcart;0.0002;half track;0.9836;tank, army tank, armored combat vehicle, armoured combat vehicle;0.0136;amphibian, amphibious vehicle;0.0014;trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi;0.0002;garbage truck, dustcart;0.0002;half track;0.9836;tank, army tank, armored combat vehicle, armoured combat vehicle;0.0136;amphibian, amphibious vehicle;0.0014;trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi;0.0002;garbage truck, dustcart;0.0002;half track;0.9836;tank, army tank, armored combat vehicle, armoured combat vehicle;0.0136;amphibian, amphibious vehicle;0.0014;trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi;0.0002;garbage truck, dustcart;0.0002;half track;0.9836;tank, army tank, armored combat vehicle, armoured combat vehicle;0.0136;amphibian, amphibious vehicle;0.0014;trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi;0.0002;garbage truck, dustcart;0.0002
70;0.0000;113;113;vestment;0.8895;throne;0.0248;wig;0.0169;hoopskirt, crinoline;0.0065;breastplate, aegis, egis;0.0064;vestment;0.8895;throne;0.0248;wig;0.0169;hoopskirt, crinoline;0.0065;breastplate, aegis, egis;0.0064;vestment;0.8895;throne;0.0248;wig;0.0169;hoopskirt, crinoline;0.0065;breastplate, aegis, egis;0.0064;vestment;0.8895;throne;0.0248;wig;0.0169;hoopskirt, crinoline;0.0065;breastplate, aegis, egis;0.0064;vestment;0.8895;throne;0.0248;wig;0.0169;hoopskirt, crinoline;0.0065;breastplate, aegis, egis;0.0064
70;0.0000;113;113;tick;0.1924;slug;0.1272;ground beetle, carabid beetle;0.0915;ant, emmet, pismire;0.0846;dung beetle;0.0760;tick;0.1924;slug;0.1272;ground beetle, carabid beetle;0.0915;ant, emmet, pismire;0.0846;dung beetle;0.0760;tick;0.1924;slug;0.1272;ground beetle, carabid beetle;0.0915;ant, emmet, pismire;0.0846;dung beetle;0.0760;tick;0.1924;slug;0.1272;ground beetle, carabid beetle;0.0915;ant, emmet, pismire;0.0846;dung beetle;0.0760;tick;0.1924;slug;0.1272;ground beetle, carabid beetle;0.0915;ant, emmet, pismire;0.0846;dung beetle;0.0760
70;0.0000;113;113;abacus;0.1496;book jacket, dust cover, dust jacket, dust wrapper;0.1404;binder, ring-binder;0.1175;carton;0.0741;vending machine;0.0529;abacus;0.1496;book jacket, dust cover, dust jacket, dust wrapper;0.1404;binder, ring-binder;0.1175;carton;0.0741;vending machine;0.0529;abacus;0.1496;book jacket, dust cover, dust jacket, dust wrapper;0.1404;binder, ring-binder;0.1175;carton;0.0741;vending machine;0.0529;abacus;0.1496;book jacket, dust cover, dust jacket, dust wrapper;0.1404;binder, ring-binder;0.1175;carton;0.0741;vending machine;0.0529;abacus;0.1496;book jacket, dust cover, dust jacket, dust wrapper;0.1404;binder, ring-binder;0.1175;carton;0.0741;vending machine;0.0529
70;0.0000;113;113;pencil sharpener;0.1334;pencil box, pencil case;0.0765;purse;0.0589;packet;0.0415;perfume, essence;0.0320;pencil sharpener;0.1334;pencil box, pencil case;0.0765;purse;0.0589;packet;0.0415;perfume, essence;0.0320;pencil sharpener;0.1334;pencil box, pencil case;0.0765;purse;0.0589;packet;0.0415;perfume, essence;0.0320;pencil sharpener;0.1334;pencil box, pencil case;0.0765;purse;0.0589;packet;0.0415;perfume, essence;0.0320;pencil sharpener;0.1334;pencil box, pencil case;0.0765;purse;0.0589;packet;0.0415;perfume, essence;0.0320
70;0.0000;113;113;barn spider, Araneus cavaticus;0.1206;fox squirrel, eastern fox squirrel, Sciurus niger;0.0987;hare;0.0374;tick;0.0332;weasel;0.0331;barn spider, Araneus cavaticus;0.1206;fox squirrel, eastern fox squirrel, Sciurus niger;0.0987;hare;0.0374;tick;0.0332;weasel;0.0331;barn spider, Araneus cavaticus;0.1206;fox squirrel, eastern fox squirrel, Sciurus niger;0.0987;hare;0.0374;tick;0.0332;weasel;0.0331;barn spider, Araneus cavaticus;0.1206;fox squirrel, eastern fox squirrel, Sciurus niger;0.0987;hare;0.0374;tick;0.0332;weasel;0.0331;barn spider, Araneus cavaticus;0.1206;fox squirrel, eastern fox squirrel, Sciurus niger;0.0987;hare;0.0374;tick;0.0332;weasel;0.0331
70;0.0000;113;113;lab coat, laboratory coat;0.1785;diaper, nappy, napkin;0.0977;Band Aid;0.0913;cradle;0.0896;neck brace;0.0531;lab coat, laboratory coat;0.1785;diaper, nappy, napkin;0.0977;Band Aid;0.0913;cradle;0.0896;neck brace;0.0531;lab coat, laboratory coat;0.1785;diaper, nappy, napkin;0.0977;Band Aid;0.0913;cradle;0.0896;neck brace;0.0531;lab coat, laboratory coat;0.1785;diaper, nappy, napkin;0.0977;Band Aid;0.0913;cradle;0.0896;neck brace;0.0531;lab coat, laboratory coat;0.1785;diaper, nappy, napkin;0.0977;Band Aid;0.0913;cradle;0.0896;neck brace;0.0531
70;0.0000;113;113;window shade;0.5043;space heater;0.1566;radiator;0.0556;refrigerator, icebox;0.0303;electric fan, blower;0.0290;window shade;0.5043;space heater;0.1566;radiator;0.0556;refrigerator, icebox;0.0303;electric fan, blower;0.0290;window shade;0.5043;space heater;0.1566;radiator;0.0556;refrigerator, icebox;0.0303;electric fan, blower;0.0290;window shade;0.5043;space heater;0.1566;radiator;0.0556;refrigerator, icebox;0.0303;electric fan, blower;0.0290;window shade;0.5043;space heater;0.1566;radiator;0.0556;refrigerator, icebox;0.0303;electric fan, blower;0.0290
70;0.0000;113;113;spoonbill;0.9977;flamingo;0.0008;gazelle;0.0006;crane;0.0004;impala, Aepyceros melampus;0.0003;spoonbill;0.9977;flamingo;0.0008;gazelle;0.0006;crane;0.0004;impala, Aepyceros melampus;0.0003;spoonbill;0.9977;flamingo;0.0008;gazelle;0.0006;crane;0.0004;impala, Aepyceros melampus;0.0003;spoonbill;0.9977;flamingo;0.0008;gazelle;0.0006;crane;0.0004;impala, Aepyceros melampus;0.0003;spoonbill;0.9977;flamingo;0.0008;gazelle;0.0006;crane;0.0004;impala, Aepyceros melampus;0.0003
70;0.0000;113;113;Sealyham terrier, Sealyham;0.2181;Maltese dog, Maltese terrier, Maltese;0.1545;miniature schnauzer;0.0797;Shih-Tzu;0.0723;West Highland white terrier;0.0688;Sealyham terrier, Sealyham;0.2181;Maltese dog, Maltese terrier, Maltese;0.1545;miniature schnauzer;0.0797;Shih-Tzu;0.0723;West Highland white terrier;0.0688;Sealyham terrier, Sealyham;0.2181;Maltese dog, Maltese terrier, Maltese;0.1545;miniature schnauzer;0.0797;Shih-Tzu;0.0723;West Highland white terrier;0.0688;Sealyham terrier, Sealyham;0.2181;Maltese dog, Maltese terrier, Maltese;0.1545;miniature schnauzer;0.0797;Shih-Tzu;0.0723;West Highland white terrier;0.0688;Sealyham terrier, Sealyham;0.2181;Maltese dog, Maltese terrier, Maltese;0.1545;miniature schnauzer;0.0797;Shih-Tzu;0.0723;West Highland white terrier;0.0688
70;0.0000;113;113;Bouvier des Flandres, Bouviers des Flandres;0.4355;briard;0.1871;giant schnauzer;0.0984;Newfoundland, Newfoundland dog;0.0609;Kerry blue terrier;0.0403;Bouvier des Flandres, Bouviers des Flandres;0.4355;briard;0.1871;giant schnauzer;0.0984;Newfoundland, Newfoundland dog;0.0609;Kerry blue terrier;0.0403;Bouvier des Flandres, Bouviers des Flandres;0.4355;briard;0.1871;giant schnauzer;0.0984;Newfoundland, Newfoundland dog;0.0609;Kerry blue terrier;0.0403;Bouvier des Flandres, Bouviers des Flandres;0.4355;briard;0.1871;giant schnauzer;0.0984;Newfoundland, Newfoundland dog;0.0609;Kerry blue terrier;0.0403;Bouvier des Flandres, Bouviers des Flandres;0.4355;briard;0.1871;giant schnauzer;0.0984;Newfoundland, Newfoundland dog;0.0609;Kerry blue terrier;0.0403
70;0.0000;113;113;joystick;0.2058;pitcher, ewer;0.0953;iron, smoothing iron;0.0690;can opener, tin opener;0.0676;hook, claw;0.0670;joystick;0.2058;pitcher, ewer;0.0953;iron, smoothing iron;0.0690;can opener, tin opener;0.0676;hook, claw;0.0670;joystick;0.2058;pitcher, ewer;0.0953;iron, smoothing iron;0.0690;can opener, tin opener;0.0676;hook, claw;0.0670;joystick;0.2058;pitcher, ewer;0.0953;iron, smoothing iron;0.0690;can opener, tin opener;0.0676;hook, claw;0.0670;joystick;0.2058;pitcher, ewer;0.0953;iron, smoothing iron;0.0690;can opener, tin opener;0.0676;hook, claw;0.0670
70;0.0000;113;113;mosque;0.4584;plate rack;0.1756;freight car;0.0704;dome;0.0292;planetarium;0.0200;mosque;0.4584;plate rack;0.1756;freight car;0.0704;dome;0.0292;planetarium;0.0200;mosque;0.4584;plate rack;0.1756;freight car;0.0704;dome;0.0292;planetarium;0.0200;mosque;0.4584;plate rack;0.1756;freight car;0.0704;dome;0.0292;planetarium;0.0200;mosque;0.4584;plate rack;0.1756;freight car;0.0704;dome;0.0292;planetarium;0.0200
70;0.0000;113;113;beagle;0.2286;Walker hound, Walker foxhound;0.0790;bloodhound, sleuthhound;0.0525;redbone;0.0499;English foxhound;0.0408;beagle;0.2286;Walker hound, Walker foxhound;0.0790;bloodhound, sleuthhound;0.0525;redbone;0.0499;English foxhound;0.0408;beagle;0.2286;Walker hound, Walker foxhound;0.0790;bloodhound, sleuthhound;0.0525;redbone;0.0499;English foxhound;0.0408;beagle;0.2286;Walker hound, Walker foxhound;0.0790;bloodhound, sleuthhound;0.0525;redbone;0.0499;English foxhound;0.0408;beagle;0.2286;Walker hound, Walker foxhound;0.0790;bloodhound, sleuthhound;0.0525;redbone;0.0499;English foxhound;0.0408
70;0.0000;113;113;sports car, sport car;0.3736;cab, hack, taxi, taxicab;0.1894;racer, race car, racing car;0.1714;school bus;0.0400;pickup, pickup truck;0.0329;sports car, sport car;0.3736;cab, hack, taxi, taxicab;0.1894;racer, race car, racing car;0.1714;school bus;0.0400;pickup, pickup truck;0.0329;sports car, sport car;0.3736;cab, hack, taxi, taxicab;0.1894;racer, race car, racing car;0.1714;school bus;0.0400;pickup, pickup truck;0.0329;sports car, sport car;0.3736;cab, hack, taxi, taxicab;0.1894;racer, race car, racing car;0.1714;school bus;0.0400;pickup, pickup truck;0.0329;sports car, sport car;0.3736;cab, hack, taxi, taxicab;0.1894;racer, race car, racing car;0.1714;school bus;0.0400;pickup, pickup truck;0.0329
70;0.0000;113;113;Windsor tie;0.7264;cockroach, roach;0.0370;packet;0.0141;holster;0.0104;bow tie, bow-tie, bowtie;0.0100;Windsor tie;0.7264;cockroach, roach;0.0370;packet;0.0141;holster;0.0104;bow tie, bow-tie, bowtie;0.0100;Windsor tie;0.7264;cockroach, roach;0.0370;packet;0.0141;holster;0.0104;bow tie, bow-tie, bowtie;0.0100;Windsor tie;0.7264;cockroach, roach;0.0370;packet;0.0141;holster;0.0104;bow tie, bow-tie, bowtie;0.0100;Windsor tie;0.7264;cockroach, roach;0.0370;packet;0.0141;holster;0.0104;bow tie, bow-tie, bowtie;0.0100
70;0.0000;113;113;bee eater;0.1913;black stork, Ciconia nigra;0.1908;jacamar;0.1585;slug;0.0580;hummingbird;0.0406;bee eater;0.1913;black stork, Ciconia nigra;0.1908;jacamar;0.1585;slug;0.0580;hummingbird;0.0406;bee eater;0.1913;black stork, Ciconia nigra;0.1908;jacamar;0.1585;slug;0.0580;hummingbird;0.0406;bee eater;0.1913;black stork, Ciconia nigra;0.1908;jacamar;0.1585;slug;0.0580;hummingbird;0.0406;bee eater;0.1913;black stork, Ciconia nigra;0.1908;jacamar;0.1585;slug;0.0580;hummingbird;0.0406
70;0.0000;113;113;axolotl, mud puppy, Ambystoma mexicanum;1.0000;goldfish, Carassius auratus;0.0000;dugong, Dugong dugon;0.0000;sea slug, nudibranch;0.0000;conch;0.0000;axolotl, mud puppy, Ambystoma mexicanum;1.0000;goldfish, Carassius auratus;0.0000;dugong, Dugong dugon;0.0000;sea slug, nudibranch;0.0000;conch;0.0000;axolotl, mud puppy, Ambystoma mexicanum;1.0000;goldfish, Carassius auratus;0.0000;dugong, Dugong dugon;0.0000;sea slug, nudibranch;0.0000;conch;0.0000;axolotl, mud puppy, Ambystoma mexicanum;1.0000;goldfish, Carassius auratus;0.0000;dugong, Dugong dugon;0.0000;sea slug, nudibranch;0.0000;conch;0.0000;axolotl, mud puppy, Ambystoma mexicanum;1.0000;goldfish, Carassius auratus;0.0000;dugong, Dugong dugon;0.0000;sea slug, nudibranch;0.0000;conch;0.0000
70;0.0000;113;113;switch, electric switch, electrical switch;0.9399;soap dispenser;0.0195;digital clock;0.0090;safe;0.0069;medicine chest, medicine cabinet;0.0042;switch, electric switch, electrical switch;0.9399;soap dispenser;0.0195;digital clock;0.0090;safe;0.0069;medicine chest, medicine cabinet;0.0042;switch, electric switch, electrical switch;0.9399;soap dispenser;0.0195;digital clock;0.0090;safe;0.0069;medicine chest, medicine cabinet;0.0042;switch, electric switch, electrical switch;0.9399;soap dispenser;0.0195;digital clock;0.0090;safe;0.0069;medicine chest, medicine cabinet;0.0042;switch, electric switch, electrical switch;0.9399;soap dispenser;0.0195;digital clock;0.0090;safe;0.0069;medicine chest, medicine cabinet;0.0042
70;0.0000;113;113;handkerchief, hankie, hanky, hankey;0.4545;hair slide;0.2122;plastic bag;0.0517;shower cap;0.0291;face powder;0.0290;handkerchief, hankie, hanky, hankey;0.4545;hair slide;0.2122;plastic bag;0.0517;shower cap;0.0291;face powder;0.0290;handkerchief, hankie, hanky, hankey;0.4545;hair slide;0.2122;plastic bag;0.0517;shower cap;0.0291;face powder;0.0290;handkerchief, hankie, hanky, hankey;0.4545;hair slide;0.2122;plastic bag;0.0517;shower cap;0.0291;face powder;0.0290;handkerchief, hankie, hanky, hankey;0.4545;hair slide;0.2122;plastic bag;0.0517;shower cap;0.0291;face powder;0.0290
70;0.0000;113;113;nipple;0.4320;polecat, fitch, foulmart, foumart, Mustela putorius;0.1524;weasel;0.0782;hamster;0.0584;black-footed ferret, ferret, Mustela nigripes;0.0577;nipple;0.4320;polecat, fitch, foulmart, foumart, Mustela putorius;0.1524;weasel;0.0782;hamster;0.0584;black-footed ferret, ferret, Mustela nigripes;0.0577;nipple;0.4320;polecat, fitch, foulmart, foumart, Mustela putorius;0.1524;weasel;0.0782;hamster;0.0584;black-footed ferret, ferret, Mustela nigripes;0.0577;nipple;0.4320;polecat, fitch, foulmart, foumart, Mustela putorius;0.1524;weasel;0.0782;hamster;0.0584;black-footed ferret, ferret, Mustela nigripes;0.0577;nipple;0.4320;polecat, fitch, foulmart, foumart, Mustela putorius;0.1524;weasel;0.0782;hamster;0.0584;black-footed ferret, ferret, Mustela nigripes;0.0577
70;0.0000;113;113;cab, hack, taxi, taxicab;0.4454;school bus;0.0961;car wheel;0.0296;mouse, computer mouse;0.0188;snowplow, snowplough;0.0176;cab, hack, taxi, taxicab;0.4454;school bus;0.0961;car wheel;0.0296;mouse, computer mouse;0.0188;snowplow, snowplough;0.0176;cab, hack, taxi, taxicab;0.4454;school bus;0.0961;car wheel;0.0296;mouse, computer mouse;0.0188;snowplow, snowplough;0.0176;cab, hack, taxi, taxicab;0.4454;school bus;0.0961;car wheel;0.0296;mouse, computer mouse;0.0188;snowplow, snowplough;0.0176;cab, hack, taxi, taxicab;0.4454;school bus;0.0961;car wheel;0.0296;mouse, computer mouse;0.0188;snowplow, snowplough;0.0176
70;0.0000;113;113;Pomeranian;0.3792;Pekinese, Pekingese, Peke;0.3700;Japanese spaniel;0.0778;papillon;0.0499;Shetland sheepdog, Shetland sheep dog, Shetland;0.0469;Pomeranian;0.3792;Pekinese, Pekingese, Peke;0.3700;Japanese spaniel;0.0778;papillon;0.0499;Shetland sheepdog, Shetland sheep dog, Shetland;0.0469;Pomeranian;0.3792;Pekinese, Pekingese, Peke;0.3700;Japanese spaniel;0.0778;papillon;0.0499;Shetland sheepdog, Shetland sheep dog, Shetland;0.0469;Pomeranian;0.3792;Pekinese, Pekingese, Peke;0.3700;Japanese spaniel;0.0778;papillon;0.0499;Shetland sheepdog, Shetland sheep dog, Shetland;0.0469;Pomeranian;0.3792;Pekinese, Pekingese, Peke;0.3700;Japanese spaniel;0.0778;papillon;0.0499;Shetland sheepdog, Shetland sheep dog, Shetland;0.0469
70;0.0000;113;113;stinkhorn, carrion fungus;0.2872;patas, hussar monkey, Erythrocebus patas;0.1130;coucal;0.1022;brambling, Fringilla montifringilla;0.0860;chain saw, chainsaw;0.0382;stinkhorn, carrion fungus;0.2872;patas, hussar monkey, Erythrocebus patas;0.1130;coucal;0.1022;brambling, Fringilla montifringilla;0.0860;chain saw, chainsaw;0.0382;stinkhorn, carrion fungus;0.2872;patas, hussar monkey, Erythrocebus patas;0.1130;coucal;0.1022;brambling, Fringilla montifringilla;0.0860;chain saw, chainsaw;0.0382;stinkhorn, carrion fungus;0.2872;patas, hussar monkey, Erythrocebus patas;0.1130;coucal;0.1022;brambling, Fringilla montifringilla;0.0860;chain saw, chainsaw;0.0382;stinkhorn, carrion fungus;0.2872;patas, hussar monkey, Erythrocebus patas;0.1130;coucal;0.1022;brambling, Fringilla montifringilla;0.0860;chain saw, chainsaw;0.0382
70;0.0000;113;113;tripod;0.6583;swab, swob, mop;0.0767;crutch;0.0600;parallel bars, bars;0.0294;horizontal bar, high bar;0.0249;tripod;0.6583;swab, swob, mop;0.0767;crutch;0.0600;parallel bars, bars;0.0294;horizontal bar, high bar;0.0249;tripod;0.6583;swab, swob, mop;0.0767;crutch;0.0600;parallel bars, bars;0.0294;horizontal bar, high bar;0.0249;tripod;0.6583;swab, swob, mop;0.0767;crutch;0.0600;parallel bars, bars;0.0294;horizontal bar, high bar;0.0249;tripod;0.6583;swab, swob, mop;0.0767;crutch;0.0600;parallel bars, bars;0.0294;horizontal bar, high bar;0.0249
70;0.0000;113;113;hamper;0.3870;face powder;0.2778;carton;0.0690;mousetrap;0.0506;crate;0.0244;hamper;0.3870;face powder;0.2778;carton;0.0690;mousetrap;0.0506;crate;0.0244;hamper;0.3870;face powder;0.2778;carton;0.0690;mousetrap;0.0506;crate;0.0244;hamper;0.3870;face powder;0.2778;carton;0.0690;mousetrap;0.0506;crate;0.0244;hamper;0.3870;face powder;0.2778;carton;0.0690;mousetrap;0.0506;crate;0.0244
70;0.0000;113;113;coho, cohoe, coho salmon, blue jack, silver salmon, Oncorhynchus kisutch;0.3028;barracouta, snoek;0.2519;poncho;0.1263;tench, Tinca tinca;0.0638;chain mail, ring mail, mail, chain armor, chain armour, ring armor, ring armour;0.0497;coho, cohoe, coho salmon, blue jack, silver salmon, Oncorhynchus kisutch;0.3028;barracouta, snoek;0.2519;poncho;0.1263;tench, Tinca tinca;0.0638;chain mail, ring mail, mail, chain armor, chain armour, ring armor, ring armour;0.0497;coho, cohoe, coho salmon, blue jack, silver salmon, Oncorhynchus kisutch;0.3028;barracouta, snoek;0.2519;poncho;0.1263;tench, Tinca tinca;0.0638;chain mail, ring mail, mail, chain armor, chain armour, ring armor, ring armour;0.0497;coho, cohoe, coho salmon, blue jack, silver salmon, Oncorhynchus kisutch;0.3028;barracouta, snoek;0.2519;poncho;0.1263;tench, Tinca tinca;0.0638;chain mail, ring mail, mail, chain armor, chain armour, ring armor, ring armour;0.0497;coho, cohoe, coho salmon, blue jack, silver salmon, Oncorhynchus kisutch;0.3028;barracouta, snoek;0.2519;poncho;0.1263;tench, Tinca tinca;0.0638;chain mail, ring mail, mail, chain armor, chain armour, ring armor, ring armour;0.0497
70;0.0000;113;113;curly-coated retriever;0.2142;Irish water spaniel;0.1351;Gordon setter;0.1120;groenendael;0.0975;giant schnauzer;0.0808;curly-coated retriever;0.2142;Irish water spaniel;0.1351;Gordon setter;0.1120;groenendael;0.0975;giant schnauzer;0.0808;curly-coated retriever;0.2142;Irish water spaniel;0.1351;Gordon setter;0.1120;groenendael;0.0975;giant schnauzer;0.0808;curly-coated retriever;0.2142;Irish water spaniel;0.1351;Gordon setter;0.1120;groenendael;0.0975;giant schnauzer;0.0808;curly-coated retriever;0.2142;Irish water spaniel;0.1351;Gordon setter;0.1120;groenendael;0.0975;giant schnauzer;0.0808
