sigma;thres;pt_w;pt_h;class1;score1;x1;y1;w1;h1;class2;score2;x2;y2;w2;h2;class3;score3;x3;y3;w3;h3;class4;score4;x4;y4;w4;h4;class5;score5;x5;y5;w5;h5
70;0.0000;50;97;Lhasa, Lhasa apso;0.2348;0;0;227;227;Tibetan terrier, chrysanthemum dog;0.1114;0;0;227;227;Shih-Tzu;0.1029;0;0;227;227;briard;0.0437;0;0;227;227;spindle;0.0365;0;0;227;227
70;0.0000;50;97;pill bottle;0.1910;0;0;227;227;face powder;0.1783;0;0;227;227;pick, plectrum, plectron;0.0780;0;0;227;227;spatula;0.0620;0;0;227;227;rubber eraser, rubber, pencil eraser;0.0609;0;0;227;227
70;0.0000;50;97;dining table, board;0.1923;0;0;227;227;potter's wheel;0.0985;0;0;227;227;desk;0.0612;0;0;227;227;table lamp;0.0552;0;0;227;227;mousetrap;0.0329;0;0;227;227
70;0.0000;50;97;tick;0.5213;0;0;227;227;nipple;0.1193;0;0;227;227;axolotl, mud puppy, Ambystoma mexicanum;0.0300;0;0;227;227;ant, emmet, pismire;0.0195;0;0;227;227;teddy, teddy bear;0.0155;0;0;227;227
70;0.0000;50;97;Granny Smith;0.3746;0;0;227;227;lemon;0.2494;0;0;227;227;acorn;0.0561;0;0;227;227;sea slug, nudibranch;0.0549;0;0;227;227;puffer, pufferfish, blowfish, globefish;0.0322;0;0;227;227
70;0.0000;50;97;cougar, puma, catamount, mountain lion, painter, panther, Felis concolor;0.8111;0;0;227;227;lion, king of beasts, Panthera leo;0.1180;0;0;227;227;dingo, warrigal, warragal, Canis dingo;0.0102;0;0;227;227;lynx, catamount;0.0101;0;0;227;227;timber wolf, grey wolf, gray wolf, Canis lupus;0.0099;0;0;227;227
70;0.0000;50;97;guenon, guenon monkey;0.6171;0;0;227;227;langur;0.2351;0;0;227;227;patas, hussar monkey, Erythrocebus patas;0.0890;0;0;227;227;macaque;0.0292;0;0;227;227;colobus, colobus monkey;0.0126;0;0;227;227
70;0.0000;50;97;recreational vehicle, RV, R.V.;0.8194;0;0;227;227;mobile home, manufactured home;0.1193;0;0;227;227;passenger car, coach, carriage;0.0254;0;0;227;227;moving van;0.0133;0;0;227;227;minibus;0.0046;0;0;227;227
70;0.0000;50;97;seashore, coast, seacoast, sea-coast;0.1150;0;0;227;227;sandbar, sand bar;0.0912;0;0;227;227;hay;0.0794;0;0;227;227;harvester, reaper;0.0710;0;0;227;227;thresher, thrasher, threshing machine;0.0627;0;0;227;227
70;0.0000;50;97;grey whale, gray whale, devilfish, Eschrichtius gibbosus, Eschrichtius robustus;0.8911;0;0;227;227;leatherback turtle, leatherback, leathery turtle, Dermochelys coriacea;0.1009;0;0;227;227;loggerhead, loggerhead turtle, Caretta caretta;0.0034;0;0;227;227;volcano;0.0011;0;0;227;227;dugong, Dugong dugon;0.0011;0;0;227;227
70;0.0000;50;97;candle, taper, wax light;0.1275;0;0;227;227;jack-o'-lantern;0.1143;0;0;227;227;lampshade, lamp shade;0.1068;0;0;227;227;spaghetti squash;0.0383;0;0;227;227;beer glass;0.0341;0;0;227;227
70;0.0000;50;97;kite;0.4463;0;0;227;227;black stork, Ciconia nigra;0.1253;0;0;227;227;albatross, mollymawk;0.1113;0;0;227;227;spoonbill;0.0615;0;0;227;227;eft;0.0336;0;0;227;227
70;0.0000;50;97;switch, electric switch, electrical switch;0.3045;0;0;227;227;desk;0.1361;0;0;227;227;file, file cabinet, filing cabinet;0.0934;0;0;227;227;safe;0.0912;0;0;227;227;washbasin, handbasin, washbowl, lavabo, wash-hand basin;0.0872;0;0;227;227
70;0.0000;50;97;steel arch bridge;0.4139;0;0;227;227;pier;0.2681;0;0;227;227;plate rack;0.0239;0;0;227;227;chain;0.0236;0;0;227;227;radio telescope, radio reflector;0.0209;0;0;227;227
70;0.0000;50;97;barn spider, Araneus cavaticus;0.2605;0;0;227;227;black and gold garden spider, Argiope aurantia;0.2337;0;0;227;227;garden spider, Aranea diademata;0.1073;0;0;227;227;walking stick, walkingstick, stick insect;0.0768;0;0;227;227;water snake;0.0624;0;0;227;227
70;0.0000;50;97;assault rifle, assault gun;0.1306;0;0;227;227;Kerry blue terrier;0.0779;0;0;227;227;stretcher;0.0589;0;0;227;227;bulletproof vest;0.0572;0;0;227;227;komondor;0.0336;0;0;227;227
70;0.0000;50;97;Granny Smith;0.5551;0;0;227;227;nipple;0.1700;0;0;227;227;bell pepper;0.1192;0;0;227;227;candle, taper, wax light;0.0702;0;0;227;227;hair slide;0.0259;0;0;227;227
70;0.0000;50;97;planetarium;0.9998;0;0;227;227;mosque;0.0001;0;0;227;227;dome;0.0001;0;0;227;227;greenhouse, nursery, glasshouse;0.0000;0;0;227;227;boathouse;0.0000;0;0;227;227
70;0.0000;50;97;vulture;0.4629;0;0;227;227;black grouse;0.1433;0;0;227;227;house finch, linnet, Carpodacus mexicanus;0.0671;0;0;227;227;ruffed grouse, partridge, Bonasa umbellus;0.0635;0;0;227;227;hen;0.0624;0;0;227;227
70;0.0000;50;97;table lamp;0.6554;0;0;227;227;studio couch, day bed;0.0662;0;0;227;227;stove;0.0306;0;0;227;227;pedestal, plinth, footstall;0.0295;0;0;227;227;lampshade, lamp shade;0.0271;0;0;227;227
70;0.0000;50;97;white wolf, Arctic wolf, Canis lupus tundrarum;0.3724;0;0;227;227;Great Pyrenees;0.1849;0;0;227;227;kuvasz;0.1230;0;0;227;227;Arctic fox, white fox, Alopex lagopus;0.1151;0;0;227;227;ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus;0.0720;0;0;227;227
70;0.0000;50;97;English foxhound;0.5043;0;0;227;227;Walker hound, Walker foxhound;0.3181;0;0;227;227;beagle;0.0502;0;0;227;227;Brittany spaniel;0.0158;0;0;227;227;borzoi, Russian wolfhound;0.0142;0;0;227;227
70;0.0000;50;97;vine snake;0.3090;0;0;227;227;green mamba;0.2898;0;0;227;227;green snake, grass snake;0.1249;0;0;227;227;pick, plectrum, plectron;0.0224;0;0;227;227;lacewing, lacewing fly;0.0188;0;0;227;227
70;0.0000;50;97;cradle;0.2701;0;0;227;227;photocopier;0.0566;0;0;227;227;birdhouse;0.0470;0;0;227;227;bassinet;0.0307;0;0;227;227;paper towel;0.0293;0;0;227;227
70;0.0000;50;97;cabbage butterfly;0.8840;0;0;227;227;daisy;0.0308;0;0;227;227;ant, emmet, pismire;0.0204;0;0;227;227;sulphur butterfly, sulfur butterfly;0.0107;0;0;227;227;vase;0.0063;0;0;227;227
70;0.0000;50;97;bobsled, bobsleigh, bob;0.1493;0;0;227;227;racer, race car, racing car;0.1413;0;0;227;227;go-kart;0.1129;0;0;227;227;chain saw, chainsaw;0.0771;0;0;227;227;sports car, sport car;0.0360;0;0;227;227
70;0.0000;50;97;ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus;0.2239;0;0;227;227;Maltese dog, Maltese terrier, Maltese;0.1531;0;0;227;227;Sealyham terrier, Sealyham;0.1090;0;0;227;227;West Highland white terrier;0.0828;0;0;227;227;Old English sheepdog, bobtail;0.0525;0;0;227;227
70;0.0000;50;97;prison, prison house;0.0487;0;0;227;227;mobile home, manufactured home;0.0411;0;0;227;227;passenger car, coach, carriage;0.0379;0;0;227;227;West Highland white terrier;0.0272;0;0;227;227;digital clock;0.0233;0;0;227;227
70;0.0000;50;97;half track;0.9544;0;0;227;227;tank, army tank, armored combat vehicle, armoured combat vehicle;0.0315;0;0;227;227;amphibian, amphibious vehicle;0.0051;0;0;227;227;thresher, thrasher, threshing machine;0.0027;0;0;227;227;harvester, reaper;0.0021;0;0;227;227
70;0.0000;50;97;vestment;0.2474;0;0;227;227;fur coat;0.0951;0;0;227;227;wig;0.0885;0;0;227;227;throne;0.0676;0;0;227;227;shower cap;0.0286;0;0;227;227
70;0.0000;50;97;tick;0.5270;0;0;227;227;slug;0.0734;0;0;227;227;snail;0.0583;0;0;227;227;dung beetle;0.0483;0;0;227;227;ground beetle, carabid beetle;0.0461;0;0;227;227
70;0.0000;50;97;window screen;0.1290;0;0;227;227;shower curtain;0.0544;0;0;227;227;tree frog, tree-frog;0.0480;0;0;227;227;shower cap;0.0318;0;0;227;227;tailed frog, bell toad, ribbed toad, tailed toad, Ascaphus trui;0.0252;0;0;227;227
70;0.0000;50;97;pencil sharpener;0.1661;0;0;227;227;hourglass;0.0357;0;0;227;227;perfume, essence;0.0308;0;0;227;227;mousetrap;0.0266;0;0;227;227;cradle;0.0263;0;0;227;227
70;0.0000;50;97;analog clock;0.0616;0;0;227;227;wall clock;0.0583;0;0;227;227;nail;0.0410;0;0;227;227;spotlight, spot;0.0404;0;0;227;227;safety pin;0.0381;0;0;227;227
70;0.0000;50;97;cradle;0.1907;0;0;227;227;nipple;0.1771;0;0;227;227;diaper, nappy, napkin;0.0945;0;0;227;227;bassinet;0.0874;0;0;227;227;eggnog;0.0699;0;0;227;227
70;0.0000;50;97;window shade;0.7544;0;0;227;227;radiator;0.0569;0;0;227;227;space heater;0.0227;0;0;227;227;electric fan, blower;0.0102;0;0;227;227;refrigerator, icebox;0.0095;0;0;227;227
70;0.0000;50;97;spoonbill;0.9623;0;0;227;227;goldfish, Carassius auratus;0.0160;0;0;227;227;hummingbird;0.0110;0;0;227;227;axolotl, mud puppy, Ambystoma mexicanum;0.0024;0;0;227;227;flamingo;0.0020;0;0;227;227
70;0.0000;50;97;Sealyham terrier, Sealyham;0.1761;0;0;227;227;Samoyed, Samoyede;0.1255;0;0;227;227;West Highland white terrier;0.0942;0;0;227;227;Persian cat;0.0716;0;0;227;227;Maltese dog, Maltese terrier, Maltese;0.0538;0;0;227;227
70;0.0000;50;97;Newfoundland, Newfoundland dog;0.1438;0;0;227;227;Bouvier des Flandres, Bouviers des Flandres;0.0961;0;0;227;227;sloth bear, Melursus ursinus, Ursus ursinus;0.0521;0;0;227;227;Old English sheepdog, bobtail;0.0512;0;0;227;227;briard;0.0498;0;0;227;227
70;0.0000;50;97;joystick;0.1291;0;0;227;227;nipple;0.1006;0;0;227;227;pitcher, ewer;0.0915;0;0;227;227;thimble;0.0599;0;0;227;227;water jug;0.0587;0;0;227;227
70;0.0000;50;97;mosque;0.4487;0;0;227;227;plate rack;0.1295;0;0;227;227;freight car;0.0585;0;0;227;227;planetarium;0.0450;0;0;227;227;fountain;0.0403;0;0;227;227
70;0.0000;50;97;beagle;0.3374;0;0;227;227;Walker hound, Walker foxhound;0.1142;0;0;227;227;redbone;0.0504;0;0;227;227;tick;0.0468;0;0;227;227;English foxhound;0.0308;0;0;227;227
70;0.0000;50;97;sports car, sport car;0.2470;0;0;227;227;racer, race car, racing car;0.2042;0;0;227;227;ambulance;0.0926;0;0;227;227;cab, hack, taxi, taxicab;0.0924;0;0;227;227;school bus;0.0569;0;0;227;227
70;0.0000;50;97;Windsor tie;0.4798;0;0;227;227;Band Aid;0.0719;0;0;227;227;rule, ruler;0.0164;0;0;227;227;shower curtain;0.0144;0;0;227;227;wool, woolen, woollen;0.0130;0;0;227;227
70;0.0000;50;97;black stork, Ciconia nigra;0.2471;0;0;227;227;bee eater;0.0600;0;0;227;227;leafhopper;0.0588;0;0;227;227;jacamar;0.0537;0;0;227;227;airliner;0.0484;0;0;227;227
70;0.0000;50;97;axolotl, mud puppy, Ambystoma mexicanum;0.9999;0;0;227;227;conch;0.0000;0;0;227;227;dugong, Dugong dugon;0.0000;0;0;227;227;goldfish, Carassius auratus;0.0000;0;0;227;227;common newt, Triturus vulgaris;0.0000;0;0;227;227
70;0.0000;50;97;switch, electric switch, electrical switch;0.9774;0;0;227;227;soap dispenser;0.0103;0;0;227;227;toilet tissue, toilet paper, bathroom tissue;0.0016;0;0;227;227;digital clock;0.0016;0;0;227;227;safe;0.0011;0;0;227;227
70;0.0000;50;97;handkerchief, hankie, hanky, hankey;0.3084;0;0;227;227;hair slide;0.2272;0;0;227;227;plastic bag;0.0487;0;0;227;227;safety pin;0.0456;0;0;227;227;paper towel;0.0315;0;0;227;227
70;0.0000;50;97;nipple;0.6206;0;0;227;227;hamster;0.0951;0;0;227;227;oxygen mask;0.0812;0;0;227;227;weasel;0.0375;0;0;227;227;polecat, fitch, foulmart, foumart, Mustela putorius;0.0244;0;0;227;227
70;0.0000;50;97;cab, hack, taxi, taxicab;0.6473;0;0;227;227;school bus;0.2009;0;0;227;227;beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon;0.0284;0;0;227;227;car wheel;0.0153;0;0;227;227;snowplow, snowplough;0.0142;0;0;227;227
70;0.0000;50;97;Pekinese, Pekingese, Peke;0.3521;0;0;227;227;Shetland sheepdog, Shetland sheep dog, Shetland;0.2111;0;0;227;227;Pomeranian;0.1715;0;0;227;227;collie;0.0848;0;0;227;227;papillon;0.0523;0;0;227;227
70;0.0000;50;97;patas, hussar monkey, Erythrocebus patas;0.1843;0;0;227;227;milk can;0.1109;0;0;227;227;brambling, Fringilla montifringilla;0.1063;0;0;227;227;stinkhorn, carrion fungus;0.0821;0;0;227;227;red-breasted merganser, Mergus serrator;0.0477;0;0;227;227
70;0.0000;50;97;tripod;0.4401;0;0;227;227;swab, swob, mop;0.1354;0;0;227;227;crutch;0.0439;0;0;227;227;horizontal bar, high bar;0.0338;0;0;227;227;parallel bars, bars;0.0295;0;0;227;227
70;0.0000;50;97;face powder;0.2911;0;0;227;227;hamper;0.1543;0;0;227;227;carton;0.0646;0;0;227;227;switch, electric switch, electrical switch;0.0376;0;0;227;227;mousetrap;0.0308;0;0;227;227
70;0.0000;50;97;poncho;0.2206;0;0;227;227;chain mail, ring mail, mail, chain armor, chain armour, ring armor, ring armour;0.1109;0;0;227;227;coho, cohoe, coho salmon, blue jack, silver salmon, Oncorhynchus kisutch;0.0888;0;0;227;227;barracouta, snoek;0.0577;0;0;227;227;pickelhaube;0.0446;0;0;227;227
70;0.0000;50;97;platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus;0.1166;0;0;227;227;groenendael;0.0677;0;0;227;227;Gordon setter;0.0659;0;0;227;227;curly-coated retriever;0.0586;0;0;227;227;Irish water spaniel;0.0525;0;0;227;227
70;0.0000;50;97;jellyfish;0.5054;0;0;227;227;dugong, Dugong dugon;0.1024;0;0;227;227;electric ray, crampfish, numbfish, torpedo;0.0720;0;0;227;227;hammerhead, hammerhead shark;0.0548;0;0;227;227;tiger shark, Galeocerdo cuvieri;0.0491;0;0;227;227
70;0.0000;50;97;leafhopper;0.3692;0;0;227;227;lacewing, lacewing fly;0.1318;0;0;227;227;American chameleon, anole, Anolis carolinensis;0.0829;0;0;227;227;common newt, Triturus vulgaris;0.0644;0;0;227;227;nematode, nematode worm, roundworm;0.0460;0;0;227;227
70;0.0000;50;97;dugong, Dugong dugon;0.1087;0;0;227;227;sandbar, sand bar;0.0761;0;0;227;227;pool table, billiard table, snooker table;0.0621;0;0;227;227;lakeside, lakeshore;0.0568;0;0;227;227;sea lion;0.0523;0;0;227;227
70;0.0000;50;97;eel;0.7774;0;0;227;227;rock beauty, Holocanthus tricolor;0.1600;0;0;227;227;puffer, pufferfish, blowfish, globefish;0.0335;0;0;227;227;dugong, Dugong dugon;0.0175;0;0;227;227;green mamba;0.0033;0;0;227;227
70;0.0000;50;97;tusker;0.6808;0;0;227;227;Indian elephant, Elephas maximus;0.2241;0;0;227;227;African elephant, Loxodonta africana;0.0681;0;0;227;227;dugong, Dugong dugon;0.0134;0;0;227;227;water buffalo, water ox, Asiatic buffalo, Bubalus bubalis;0.0062;0;0;227;227
70;0.0000;50;97;plastic bag;0.1317;0;0;227;227;handkerchief, hankie, hanky, hankey;0.0702;0;0;227;227;toilet tissue, toilet paper, bathroom tissue;0.0512;0;0;227;227;mailbag, postbag;0.0411;0;0;227;227;paper towel;0.0379;0;0;227;227
70;0.0000;50;97;nipple;0.1810;0;0;227;227;ice lolly, lolly, lollipop, popsicle;0.0846;0;0;227;227;diaper, nappy, napkin;0.0605;0;0;227;227;shower cap;0.0577;0;0;227;227;bubble;0.0361;0;0;227;227
70;0.0000;50;97;wig;0.4517;0;0;227;227;nipple;0.0582;0;0;227;227;sunscreen, sunblock, sun blocker;0.0493;0;0;227;227;ice lolly, lolly, lollipop, popsicle;0.0461;0;0;227;227;pill bottle;0.0386;0;0;227;227
70;0.0000;50;97;sturgeon;0.0823;0;0;227;227;coho, cohoe, coho salmon, blue jack, silver salmon, Oncorhynchus kisutch;0.0771;0;0;227;227;barracouta, snoek;0.0569;0;0;227;227;plastic bag;0.0544;0;0;227;227;screwdriver;0.0372;0;0;227;227
70;0.0000;50;97;tiger shark, Galeocerdo cuvieri;0.4451;0;0;227;227;dugong, Dugong dugon;0.3543;0;0;227;227;great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias;0.1632;0;0;227;227;hammerhead, hammerhead shark;0.0096;0;0;227;227;electric ray, crampfish, numbfish, torpedo;0.0072;0;0;227;227
70;0.0000;50;97;kite;0.6811;0;0;227;227;bald eagle, American eagle, Haliaeetus leucocephalus;0.0702;0;0;227;227;sulphur-crested cockatoo, Kakatoe galerita, Cacatua galerita;0.0499;0;0;227;227;warplane, military plane;0.0241;0;0;227;227;vulture;0.0154;0;0;227;227
70;0.0000;50;97;torch;0.0744;0;0;227;227;swing;0.0690;0;0;227;227;carousel, carrousel, merry-go-round, roundabout, whirligig;0.0451;0;0;227;227;chimpanzee, chimp, Pan troglodytes;0.0424;0;0;227;227;plunger, plumber's helper;0.0280;0;0;227;227
70;0.0000;50;97;black grouse;0.9943;0;0;227;227;European gallinule, Porphyrio porphyrio;0.0020;0;0;227;227;hen;0.0014;0;0;227;227;cock;0.0012;0;0;227;227;partridge;0.0005;0;0;227;227
70;0.0000;50;97;turnstile;0.2014;0;0;227;227;china cabinet, china closet;0.0778;0;0;227;227;shower curtain;0.0529;0;0;227;227;beaker;0.0485;0;0;227;227;tobacco shop, tobacconist shop, tobacconist;0.0445;0;0;227;227
70;0.0000;50;97;Rhodesian ridgeback;0.3146;0;0;227;227;boxer;0.1519;0;0;227;227;Brabancon griffon;0.1034;0;0;227;227;redbone;0.1004;0;0;227;227;Great Dane;0.0532;0;0;227;227
70;0.0000;50;97;barn spider, Araneus cavaticus;0.1515;0;0;227;227;African hunting dog, hyena dog, Cape hunting dog, Lycaon pictus;0.0885;0;0;227;227;Arabian camel, dromedary, Camelus dromedarius;0.0787;0;0;227;227;Indian elephant, Elephas maximus;0.0463;0;0;227;227;lion, king of beasts, Panthera leo;0.0299;0;0;227;227
70;0.0000;50;97;toy poodle;0.1936;0;0;227;227;miniature poodle;0.1724;0;0;227;227;Lhasa, Lhasa apso;0.1363;0;0;227;227;cocker spaniel, English cocker spaniel, cocker;0.0607;0;0;227;227;standard poodle;0.0525;0;0;227;227
70;0.0000;50;97;barrel, cask;0.0602;0;0;227;227;bathtub, bathing tub, bath, tub;0.0553;0;0;227;227;beer glass;0.0523;0;0;227;227;goblet;0.0451;0;0;227;227;breastplate, aegis, egis;0.0405;0;0;227;227
70;0.0000;50;97;alp;0.3468;0;0;227;227;promontory, headland, head, foreland;0.2061;0;0;227;227;lakeside, lakeshore;0.1849;0;0;227;227;valley, vale;0.1306;0;0;227;227;grey whale, gray whale, devilfish, Eschrichtius gibbosus, Eschrichtius robustus;0.0252;0;0;227;227
70;0.0000;50;97;Afghan hound, Afghan;0.4560;0;0;227;227;Sussex spaniel;0.2895;0;0;227;227;Newfoundland, Newfoundland dog;0.0719;0;0;227;227;briard;0.0613;0;0;227;227;Irish water spaniel;0.0392;0;0;227;227
70;0.0000;50;97;prison, prison house;0.1002;0;0;227;227;beaker;0.0317;0;0;227;227;turnstile;0.0310;0;0;227;227;lab coat, laboratory coat;0.0246;0;0;227;227;dining table, board;0.0230;0;0;227;227
70;0.0000;50;97;barn spider, Araneus cavaticus;0.2585;0;0;227;227;garden spider, Aranea diademata;0.1248;0;0;227;227;wolf spider, hunting spider;0.1116;0;0;227;227;black and gold garden spider, Argiope aurantia;0.0643;0;0;227;227;fiddler crab;0.0428;0;0;227;227
70;0.0000;50;97;can opener, tin opener;0.1566;0;0;227;227;magnetic compass;0.1152;0;0;227;227;frying pan, frypan, skillet;0.1024;0;0;227;227;waffle iron;0.0699;0;0;227;227;hair slide;0.0473;0;0;227;227
70;0.0000;50;97;cinema, movie theater, movie theatre, movie house, picture palace;0.1801;0;0;227;227;bell cote, bell cot;0.0776;0;0;227;227;altar;0.0535;0;0;227;227;restaurant, eating house, eating place, eatery;0.0525;0;0;227;227;throne;0.0467;0;0;227;227
70;0.0000;50;97;nematode, nematode worm, roundworm;0.4256;0;0;227;227;vine snake;0.1779;0;0;227;227;platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus;0.0302;0;0;227;227;green mamba;0.0254;0;0;227;227;slug;0.0231;0;0;227;227
70;0.0000;50;97;barn spider, Araneus cavaticus;0.3363;0;0;227;227;tarantula;0.1626;0;0;227;227;wolf spider, hunting spider;0.0875;0;0;227;227;isopod;0.0521;0;0;227;227;rock crab, Cancer irroratus;0.0369;0;0;227;227
70;0.0000;50;97;cellular telephone, cellular phone, cellphone, cell, mobile phone;0.2071;0;0;227;227;remote control, remote;0.1711;0;0;227;227;oil filter;0.1358;0;0;227;227;sunscreen, sunblock, sun blocker;0.1193;0;0;227;227;hand-held computer, hand-held microcomputer;0.0644;0;0;227;227
70;0.0000;50;97;weevil;0.1760;0;0;227;227;barn spider, Araneus cavaticus;0.1184;0;0;227;227;African chameleon, Chamaeleo chamaeleon;0.0543;0;0;227;227;common newt, Triturus vulgaris;0.0533;0;0;227;227;platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus;0.0513;0;0;227;227
70;0.0000;50;97;English setter;0.1572;0;0;227;227;kuvasz;0.1268;0;0;227;227;borzoi, Russian wolfhound;0.1108;0;0;227;227;Great Pyrenees;0.0997;0;0;227;227;Sealyham terrier, Sealyham;0.0880;0;0;227;227
70;0.0000;50;97;grey fox, gray fox, Urocyon cinereoargenteus;0.2565;0;0;227;227;Madagascar cat, ring-tailed lemur, Lemur catta;0.0989;0;0;227;227;guenon, guenon monkey;0.0903;0;0;227;227;patas, hussar monkey, Erythrocebus patas;0.0519;0;0;227;227;fox squirrel, eastern fox squirrel, Sciurus niger;0.0474;0;0;227;227
70;0.0000;50;97;patas, hussar monkey, Erythrocebus patas;0.3084;0;0;227;227;orangutan, orang, orangutang, Pongo pygmaeus;0.1573;0;0;227;227;gorilla, Gorilla gorilla;0.0916;0;0;227;227;spider monkey, Ateles geoffroyi;0.0729;0;0;227;227;dhole, Cuon alpinus;0.0678;0;0;227;227
70;0.0000;50;97;yawl;0.5195;0;0;227;227;schooner;0.2566;0;0;227;227;catamaran;0.1804;0;0;227;227;trimaran;0.0287;0;0;227;227;pirate, pirate ship;0.0102;0;0;227;227
70;0.0000;50;97;macaque;0.9257;0;0;227;227;proboscis monkey, Nasalis larvatus;0.0443;0;0;227;227;Persian cat;0.0076;0;0;227;227;patas, hussar monkey, Erythrocebus patas;0.0066;0;0;227;227;langur;0.0048;0;0;227;227
70;0.0000;50;97;bullet train, bullet;0.1133;0;0;227;227;passenger car, coach, carriage;0.0594;0;0;227;227;umbrella;0.0404;0;0;227;227;monitor;0.0336;0;0;227;227;solar dish, solar collector, solar furnace;0.0299;0;0;227;227
70;0.0000;50;97;hare;0.3468;0;0;227;227;beaver;0.2646;0;0;227;227;wood rabbit, cottontail, cottontail rabbit;0.1450;0;0;227;227;mink;0.0560;0;0;227;227;limpkin, Aramus pictus;0.0409;0;0;227;227
70;0.0000;50;97;badger;0.7503;0;0;227;227;isopod;0.0490;0;0;227;227;platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus;0.0328;0;0;227;227;limpkin, Aramus pictus;0.0260;0;0;227;227;bittern;0.0226;0;0;227;227
70;0.0000;50;97;strawberry;0.7437;0;0;227;227;fig;0.0318;0;0;227;227;bell pepper;0.0298;0;0;227;227;goldfish, Carassius auratus;0.0291;0;0;227;227;beaker;0.0273;0;0;227;227
70;0.0000;50;97;lakeside, lakeshore;0.1406;0;0;227;227;nematode, nematode worm, roundworm;0.1402;0;0;227;227;lacewing, lacewing fly;0.1101;0;0;227;227;isopod;0.0390;0;0;227;227;African crocodile, Nile crocodile, Crocodylus niloticus;0.0313;0;0;227;227
70;0.0000;22;125;leatherback turtle, leatherback, leathery turtle, Dermochelys coriacea;0.1637;0;0;227;227;Arctic fox, white fox, Alopex lagopus;0.1008;0;0;227;227;platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus;0.0920;0;0;227;227;loggerhead, loggerhead turtle, Caretta caretta;0.0518;0;0;227;227;geyser;0.0446;0;0;227;227
