sigma;thres;class1;score1;x1;y1;w1;h1;class2;score2;x2;y2;w2;h2;class3;score3;x3;y3;w3;h3;class4;score4;x4;y4;w4;h4;class5;score5;x5;y5;w5;h5
1;0.6000;birdhouse;0.3519;3;7;182;208;table lamp;0.1281;5;3;222;224;ocarina, sweet potato;0.1106;0;0;227;227;dining table, board;0.0192;5;3;222;224;worm fence, snake fence, snake-rail fence, Virginia fence;0.0184;3;51;224;176
1;0.6000;hamster;0.2269;29;5;160;179;Pomeranian;0.1759;83;3;143;112;Maltese dog, Maltese terrier, Maltese;0.1258;0;0;227;227;toy poodle;0.0987;98;81;128;23;weasel;0.0510;4;2;223;223
1;0.6000;rock beauty, Holocanthus tricolor;0.2849;71;37;146;173;lemon;0.1953;53;81;5;3;axolotl, mud puppy, Ambystoma mexicanum;0.1029;0;0;227;226;spaghetti squash;0.0860;0;0;227;227;fig;0.0619;0;16;227;211
1;0.6000;dingo, warrigal, warragal, Canis dingo;0.6677;21;4;151;205;red wolf, maned wolf, Canis rufus, Canis niger;0.0675;44;57;77;164;kit fox, Vulpes macrotis;0.0321;0;0;227;227;timber wolf, grey wolf, gray wolf, Canis lupus;0.0225;0;0;227;227;Eskimo dog, husky;0.0178;0;0;227;227
1;0.6000;patas, hussar monkey, Erythrocebus patas;0.8170;53;17;141;208;guenon, guenon monkey;0.1211;0;0;227;227;macaque;0.0181;0;0;227;227;colobus, colobus monkey;0.0153;0;0;227;227;proboscis monkey, Nasalis larvatus;0.0134;0;1;180;225
1;0.6000;recreational vehicle, RV, R.V.;0.5565;0;9;210;211;moving van;0.2750;50;61;3;5;mobile home, manufactured home;0.1106;99;88;103;90;trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi;0.0223;99;64;128;157;ambulance;0.0063;62;95;6;16
1;0.6000;trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi;0.3510;94;28;99;46;tractor;0.1461;0;0;227;227;harvester, reaper;0.1409;0;0;227;227;thresher, thrasher, threshing machine;0.1295;2;3;224;224;web site, website, internet site, site;0.0515;0;18;227;209
1;0.6000;grey whale, gray whale, devilfish, Eschrichtius gibbosus, Eschrichtius robustus;0.5754;0;0;227;224;sea lion;0.0536;51;77;1;2;platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus;0.0447;0;0;227;227;nematode, nematode worm, roundworm;0.0277;51;77;1;2;hippopotamus, hippo, river horse, Hippopotamus amphibius;0.0237;0;0;227;227
1;0.6000;fire screen, fireguard;0.1145;0;0;227;227;digital clock;0.0652;3;2;224;225;guillotine;0.0411;3;3;224;224;prison, prison house;0.0247;24;43;198;124;lighter, light, igniter, ignitor;0.0242;1;1;226;226
1;0.6000;flatworm, platyhelminth;0.2495;59;67;106;67;nematode, nematode worm, roundworm;0.1541;53;48;122;77;hook, claw;0.1196;0;0;227;227;nail;0.0828;68;47;106;74;slug;0.0567;43;2;183;220
1;0.6000;pencil sharpener;0.5328;0;0;227;227;switch, electric switch, electrical switch;0.2482;1;48;226;178;cassette player;0.0255;1;1;226;224;digital clock;0.0171;1;2;226;219;remote control, remote;0.0134;21;3;204;214
1;0.6000;nematode, nematode worm, roundworm;0.2199;0;0;227;227;tick;0.2166;4;1;223;226;ant, emmet, pismire;0.0999;5;0;220;226;barn spider, Araneus cavaticus;0.0500;48;31;120;46;knot;0.0458;23;4;145;117
1;0.6000;fox squirrel, eastern fox squirrel, Sciurus niger;0.2026;4;40;202;149;three-toed sloth, ai, Bradypus tridactylus;0.1820;0;0;227;227;marmoset;0.1360;65;48;5;6;junco, snowbird;0.0948;0;0;227;227;wood rabbit, cottontail, cottontail rabbit;0.0610;0;0;227;227
1;0.6000;assault rifle, assault gun;0.2051;20;62;167;118;chain saw, chainsaw;0.0733;38;81;189;124;bulletproof vest;0.0503;35;81;190;123;ballplayer, baseball player;0.0229;3;111;224;114;chain;0.0149;0;0;227;226
1;0.6000;Granny Smith;0.6003;32;61;156;126;bell pepper;0.3955;1;45;209;142;cucumber, cuke;0.0012;1;36;226;164;fig;0.0009;0;0;227;227;acorn;0.0003;0;36;227;173
1;0.6000;planetarium;0.9783;0;0;227;227;dome;0.0075;0;0;227;227;crash helmet;0.0061;81;35;59;40;mosque;0.0031;75;27;73;162;football helmet;0.0007;60;34;122;165
1;0.6000;black grouse;0.3678;46;40;136;102;prairie chicken, prairie grouse, prairie fowl;0.2205;40;50;136;58;cheetah, chetah, Acinonyx jubatus;0.0776;0;0;227;227;ruffed grouse, partridge, Bonasa umbellus;0.0591;50;50;3;4;hyena, hyaena;0.0382;22;22;203;204
1;0.6000;table lamp;0.8582;0;0;227;225;birdhouse;0.0195;3;0;224;226;lampshade, lamp shade;0.0179;0;0;227;227;stove;0.0178;3;2;224;223;joystick;0.0146;0;0;227;227
1;0.6000;Arctic fox, white fox, Alopex lagopus;0.2893;4;53;203;141;ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus;0.2661;0;0;227;227;white wolf, Arctic wolf, Canis lupus tundrarum;0.1948;50;75;97;87;timber wolf, grey wolf, gray wolf, Canis lupus;0.1056;1;7;226;220;Great Pyrenees;0.0106;3;6;209;192
1;0.6000;English foxhound;0.4740;51;44;165;174;Walker hound, Walker foxhound;0.4452;1;7;226;220;beagle;0.0694;1;29;226;198;EntleBucher;0.0025;19;33;206;194;Cardigan, Cardigan Welsh corgi;0.0022;1;27;226;200
1;0.6000;pick, plectrum, plectron;0.2783;4;0;223;226;vine snake;0.1751;0;2;227;225;green mamba;0.1384;0;2;227;225;zucchini, courgette;0.0899;0;1;227;226;cucumber, cuke;0.0669;0;1;227;226
1;0.6000;pill bottle;0.2707;4;4;214;219;mailbox, letter box;0.0675;0;0;227;227;space heater;0.0380;46;21;130;167;birdhouse;0.0265;1;0;226;227;pedestal, plinth, footstall;0.0263;0;0;227;227
1;0.6000;cabbage butterfly;0.9287;9;2;174;189;daisy;0.0234;26;34;140;147;ant, emmet, pismire;0.0195;26;34;138;147;sulphur butterfly, sulfur butterfly;0.0059;26;31;138;150;bee;0.0045;26;35;118;144
1;0.6000;go-kart;0.3198;4;5;209;188;motor scooter, scooter;0.2025;52;35;174;190;snowmobile;0.1619;54;82;7;10;amphibian, amphibious vehicle;0.0641;76;86;72;43;speedboat;0.0512;0;0;227;227
1;0.6000;weasel;0.1939;62;44;130;153;otter;0.1895;54;75;1;1;mink;0.1625;33;32;2;2;polecat, fitch, foulmart, foumart, Mustela putorius;0.1052;9;0;217;226;black-footed ferret, ferret, Mustela nigripes;0.0665;50;68;4;4
1;0.6000;screen, CRT screen;0.1597;0;1;227;226;loupe, jeweler's loupe;0.0999;51;69;69;84;fire screen, fireguard;0.0764;0;0;227;227;cleaver, meat cleaver, chopper;0.0566;0;0;227;227;chain saw, chainsaw;0.0430;49;59;176;154
1;0.6000;half track;0.9912;7;53;190;162;tank, army tank, armored combat vehicle, armoured combat vehicle;0.0059;72;11;115;166;amphibian, amphibious vehicle;0.0022;79;17;98;175;thresher, thrasher, threshing machine;0.0001;57;11;131;186;steam locomotive;0.0001;63;11;103;175
1;0.6000;nipple;0.1506;60;21;106;165;patas, hussar monkey, Erythrocebus patas;0.0700;59;51;8;57;hair spray;0.0533;46;26;5;6;pickelhaube;0.0458;2;8;215;217;proboscis monkey, Nasalis larvatus;0.0402;0;23;227;204
1;0.6000;ant, emmet, pismire;0.2699;6;0;221;227;barn spider, Araneus cavaticus;0.1119;48;77;5;11;ground beetle, carabid beetle;0.0807;0;0;211;227;dragonfly, darning needle, devil's darning needle, sewing needle, snake feeder, snake doctor, mosquito hawk, skeeter hawk;0.0766;0;0;227;227;damselfly;0.0547;0;0;227;227
1;0.6000;abacus;0.9158;12;3;213;222;accordion, piano accordion, squeeze box;0.0209;51;51;103;163;panpipe, pandean pipe, syrinx;0.0057;3;5;224;222;plate rack;0.0052;0;0;227;227;ear, spike, capitulum;0.0042;39;5;185;220
1;0.6000;velvet;0.3288;3;0;223;219;mailbag, postbag;0.0614;33;41;122;66;studio couch, day bed;0.0279;22;19;152;69;wallet, billfold, notecase, pocketbook;0.0275;17;90;1;2;breastplate, aegis, egis;0.0191;0;0;227;227
1;0.6000;tick;0.6759;33;52;169;53;ant, emmet, pismire;0.1232;0;0;227;227;barn spider, Araneus cavaticus;0.0546;2;28;168;169;snail;0.0355;37;36;141;157;electric ray, crampfish, numbfish, torpedo;0.0169;0;0;227;227
1;0.6000;neck brace;0.2545;70;87;124;5;toilet tissue, toilet paper, bathroom tissue;0.1269;0;1;227;226;nipple;0.1262;0;0;227;227;paper towel;0.0887;0;0;227;227;diaper, nappy, napkin;0.0273;0;25;227;202
1;0.6000;window shade;0.4658;22;2;197;220;radiator;0.2427;3;0;214;223;oil filter;0.1202;64;31;146;25;space heater;0.0539;8;3;208;214;modem;0.0110;63;46;9;10
1;0.6000;black stork, Ciconia nigra;0.4900;28;40;143;182;spoonbill;0.3129;69;81;106;66;crane;0.1434;73;82;93;58;limpkin, Aramus pictus;0.0205;101;75;74;72;hummingbird;0.0076;73;85;151;138
1;0.6000;miniature schnauzer;0.7243;13;6;192;150;standard schnauzer;0.0626;27;0;197;224;wire-haired fox terrier;0.0556;50;76;128;88;Norfolk terrier;0.0267;0;0;227;227;Norwich terrier;0.0192;0;0;227;227
1;0.6000;Leonberg;0.1713;73;68;80;60;bull mastiff;0.1649;0;0;227;227;Brabancon griffon;0.0733;68;50;2;4;bloodhound, sleuthhound;0.0632;30;30;74;123;flat-coated retriever;0.0433;44;0;181;226
1;0.6000;joystick;0.2677;0;3;227;224;iron, smoothing iron;0.2211;0;0;227;227;pencil sharpener;0.0518;0;3;227;222;switch, electric switch, electrical switch;0.0498;0;3;227;224;soap dispenser;0.0494;0;0;227;227
1;0.6000;freight car;0.3575;61;52;138;159;theater curtain, theatre curtain;0.3003;7;5;201;126;tobacco shop, tobacconist shop, tobacconist;0.1185;42;37;153;94;prayer rug, prayer mat;0.0618;4;0;215;181;cinema, movie theater, movie theatre, movie house, picture palace;0.0228;5;9;37;60
1;0.6000;English foxhound;0.3778;0;0;227;227;beagle;0.2009;5;0;222;227;Walker hound, Walker foxhound;0.1208;14;2;213;225;redbone;0.1113;30;2;197;225;Brittany spaniel;0.0260;96;8;131;218
1;0.6000;screen, CRT screen;0.4464;65;60;136;136;television, television system;0.2758;0;0;227;227;cash machine, cash dispenser, automated teller machine, automatic teller machine, automated teller, automatic teller, ATM;0.1511;9;9;216;213;monitor;0.0227;0;0;227;225;school bus;0.0217;1;0;226;212
1;0.6000;Windsor tie;0.7478;6;0;221;226;Loafer;0.0170;15;0;210;217;spatula;0.0118;40;56;184;170;polecat, fitch, foulmart, foumart, Mustela putorius;0.0115;63;109;161;117;radiator;0.0113;6;0;218;226
1;0.6000;jacamar;0.1349;39;28;132;141;common newt, Triturus vulgaris;0.0765;0;1;227;226;snail;0.0743;0;0;227;227;slug;0.0684;0;0;227;227;hummingbird;0.0575;0;0;227;227
1;0.6000;axolotl, mud puppy, Ambystoma mexicanum;1.0000;4;61;216;120;sea slug, nudibranch;0.0000;45;54;3;4;goldfish, Carassius auratus;0.0000;0;0;227;227;snail;0.0000;0;0;227;227;slug;0.0000;0;0;227;227
1;0.6000;switch, electric switch, electrical switch;0.9103;87;107;125;110;digital clock;0.0814;0;0;227;227;digital watch;0.0018;51;68;2;1;Band Aid;0.0013;3;0;224;227;combination lock;0.0011;0;0;221;227
1;0.6000;handkerchief, hankie, hanky, hankey;0.6860;0;0;227;227;plate;0.0263;5;2;222;224;strawberry;0.0211;51;66;2;8;envelope;0.0191;1;0;226;225;bib;0.0159;51;68;1;2
1;0.6000;nipple;0.4429;7;11;205;199;earthstar;0.0948;0;0;227;227;toy terrier;0.0464;11;24;211;203;oxygen mask;0.0302;49;0;170;220;polecat, fitch, foulmart, foumart, Mustela putorius;0.0272;1;0;226;227
1;0.6000;cab, hack, taxi, taxicab;0.7693;0;0;227;227;school bus;0.2058;51;76;2;2;moving van;0.0038;3;0;223;225;racer, race car, racing car;0.0037;3;0;224;227;sports car, sport car;0.0037;3;0;224;227
1;0.6000;Pomeranian;0.1900;29;39;169;177;Japanese spaniel;0.1336;3;0;209;191;Chihuahua;0.1141;0;0;227;227;Pekinese, Pekingese, Peke;0.0991;45;66;85;78;keeshond;0.0683;3;0;222;163
1;0.6000;stinkhorn, carrion fungus;0.5424;20;61;158;126;gyromitra;0.1024;83;44;34;96;weasel;0.0760;62;45;3;1;bolete;0.0483;29;26;107;123;earthstar;0.0361;59;36;2;2
1;0.6000;parallel bars, bars;0.1183;3;0;221;227;fire screen, fireguard;0.1122;47;62;70;105;tripod;0.0862;3;47;223;180;theater curtain, theatre curtain;0.0390;9;2;216;223;bannister, banister, balustrade, balusters, handrail;0.0263;0;0;227;227
1;0.6000;switch, electric switch, electrical switch;0.2049;85;93;61;75;lighter, light, igniter, ignitor;0.1400;2;0;195;215;knee pad;0.0805;29;18;152;168;whistle;0.0716;5;0;220;217;pencil sharpener;0.0610;26;0;160;169
1;0.6000;sweatshirt;0.4529;10;35;171;187;poncho;0.4199;63;99;92;80;bulletproof vest;0.0318;92;112;60;62;cloak;0.0207;83;160;105;14;chain mail, ring mail, mail, chain armor, chain armour, ring armor, ring armour;0.0134;83;40;105;134
1;0.6000;flat-coated retriever;0.3730;27;11;187;190;Gordon setter;0.1598;45;3;182;217;curly-coated retriever;0.1027;2;0;225;226;groenendael;0.0821;51;76;1;2;affenpinscher, monkey pinscher, monkey dog;0.0454;35;32;1;3
1;0.6000;jellyfish;0.9303;21;7;201;191;electric ray, crampfish, numbfish, torpedo;0.0222;0;0;227;227;nematode, nematode worm, roundworm;0.0150;0;0;227;225;volcano;0.0048;0;1;227;221;lampshade, lamp shade;0.0048;0;0;227;227
1;0.6000;green lizard, Lacerta viridis;0.2034;5;0;216;220;American chameleon, anole, Anolis carolinensis;0.1687;67;0;160;227;axolotl, mud puppy, Ambystoma mexicanum;0.1338;0;0;227;227;common newt, Triturus vulgaris;0.1316;68;14;156;203;banded gecko;0.0754;68;62;45;94
1;0.6000;redbone;0.1029;62;61;130;133;lakeside, lakeshore;0.0556;2;87;168;79;sea lion;0.0520;0;0;227;227;container ship, containership, container vessel;0.0373;1;1;226;223;Chesapeake Bay retriever;0.0281;2;3;225;221
1;0.6000;rock beauty, Holocanthus tricolor;0.9818;45;31;112;122;eel;0.0099;3;0;224;227;puffer, pufferfish, blowfish, globefish;0.0080;3;4;224;223;green mamba;0.0001;7;0;220;227;coral reef;0.0000;1;0;226;227
1;0.6000;tusker;0.7812;11;29;179;181;Indian elephant, Elephas maximus;0.1321;0;0;227;226;African elephant, Loxodonta africana;0.0747;55;51;2;2;dugong, Dugong dugon;0.0056;0;0;227;227;Weimaraner;0.0021;37;41;190;185
1;0.6000;spatula;0.0900;0;0;227;227;dough;0.0608;4;0;223;226;French loaf;0.0356;68;52;2;1;honeycomb;0.0327;0;0;227;227;Petri dish;0.0308;3;47;224;179
1;0.6000;pill bottle;0.6607;6;1;221;224;nipple;0.1055;51;69;1;2;safety pin;0.0475;0;0;227;227;maraca;0.0342;50;66;3;5;whistle;0.0252;0;0;227;227
1;0.6000;ice lolly, lolly, lollipop, popsicle;0.5885;49;32;168;187;whistle;0.1530;0;0;227;227;sunscreen, sunblock, sun blocker;0.0537;76;51;1;1;spatula;0.0230;0;46;227;104;nipple;0.0208;2;0;225;227
1;0.6000;school bus;0.1133;16;0;211;223;rock beauty, Holocanthus tricolor;0.0642;2;26;179;139;cab, hack, taxi, taxicab;0.0598;0;1;227;170;pick, plectrum, plectron;0.0527;37;67;135;23;sweatshirt;0.0486;35;60;139;53
1;0.6000;dugong, Dugong dugon;0.5302;30;74;141;45;tiger shark, Galeocerdo cuvieri;0.1758;22;70;153;88;great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias;0.1263;7;3;209;222;killer whale, killer, orca, grampus, sea wolf, Orcinus orca;0.0555;7;70;174;155;electric ray, crampfish, numbfish, torpedo;0.0183;10;68;168;147
1;0.6000;space shuttle;0.2981;0;31;226;196;screw;0.2346;0;6;227;221;warplane, military plane;0.1535;0;0;227;227;airliner;0.1094;0;17;227;210;kite;0.0880;0;5;227;221
1;0.6000;toyshop;0.1013;31;39;183;169;comic book;0.0925;56;73;1;2;chain saw, chainsaw;0.0846;1;1;226;226;carousel, carrousel, merry-go-round, roundabout, whirligig;0.0784;2;0;225;227;power drill;0.0778;0;0;227;227
1;0.6000;black grouse;0.9975;13;13;152;174;prairie chicken, prairie grouse, prairie fowl;0.0009;1;1;226;226;partridge;0.0005;39;73;69;63;ruffed grouse, partridge, Bonasa umbellus;0.0004;0;0;227;227;ptarmigan;0.0002;0;0;227;227
1;0.6000;bannister, banister, balustrade, balusters, handrail;0.1041;4;2;205;186;chainlink fence;0.0386;0;0;227;227;parking meter;0.0378;0;0;227;227;car mirror;0.0288;0;0;227;227;mailbox, letter box;0.0273;50;67;2;2
1;0.6000;dhole, Cuon alpinus;0.4478;82;65;73;92;redbone;0.2449;48;57;59;105;Brabancon griffon;0.1043;49;39;1;2;patas, hussar monkey, Erythrocebus patas;0.0499;0;0;227;227;dingo, warrigal, warragal, Canis dingo;0.0269;5;24;222;203
1;0.6000;African hunting dog, hyena dog, Cape hunting dog, Lycaon pictus;0.4161;65;4;113;184;titi, titi monkey;0.0624;1;0;226;227;sloth bear, Melursus ursinus, Ursus ursinus;0.0484;0;1;227;226;marmoset;0.0461;4;0;223;227;barn spider, Araneus cavaticus;0.0402;17;20;208;207
1;0.6000;Norfolk terrier;0.2705;0;0;227;227;otterhound, otter hound;0.2122;85;20;124;165;Norwich terrier;0.1265;97;33;112;152;Irish terrier;0.1081;105;43;97;91;briard;0.0498;82;19;140;176
1;0.6000;caldron, cauldron;0.3886;0;17;227;184;mortar;0.2250;0;0;227;227;wok;0.1320;0;0;227;226;frying pan, frypan, skillet;0.1093;76;50;3;2;soup bowl;0.0230;0;0;227;227
1;0.6000;valley, vale;0.2914;13;67;208;146;alp;0.1820;74;117;36;29;lakeside, lakeshore;0.1057;74;119;107;32;stone wall;0.0594;0;0;227;227;volcano;0.0536;13;78;210;87
1;0.6000;Afghan hound, Afghan;0.6567;29;15;192;194;briard;0.2335;17;3;210;168;Irish water spaniel;0.0246;17;3;209;188;Sussex spaniel;0.0142;0;0;227;227;Newfoundland, Newfoundland dog;0.0117;17;4;186;176
1;0.6000;chain saw, chainsaw;0.0398;106;67;58;148;toyshop;0.0397;0;0;227;227;dogsled, dog sled, dog sleigh;0.0248;0;0;227;227;drilling platform, offshore rig;0.0228;0;0;227;227;chain;0.0222;0;2;226;225
1;0.6000;ant, emmet, pismire;0.1127;73;29;108;145;common newt, Triturus vulgaris;0.1008;3;5;224;222;wolf spider, hunting spider;0.0801;3;0;222;227;spider web, spider's web;0.0663;4;0;223;227;barn spider, Araneus cavaticus;0.0544;51;69;129;144
1;0.6000;can opener, tin opener;0.2873;0;106;201;86;hair slide;0.1351;0;102;200;82;whistle;0.0782;0;0;227;227;cleaver, meat cleaver, chopper;0.0770;0;106;188;76;loupe, jeweler's loupe;0.0667;0;0;227;221
1;0.6000;cinema, movie theater, movie theatre, movie house, picture palace;0.1868;0;0;227;227;whistle;0.0698;3;3;222;224;restaurant, eating house, eating place, eatery;0.0500;3;1;223;224;slot, one-armed bandit;0.0480;3;14;219;211;pool table, billiard table, snooker table;0.0379;3;24;219;202
1;0.6000;spotlight, spot;0.2180;5;1;213;219;velvet;0.1336;22;131;91;62;nematode, nematode worm, roundworm;0.0855;10;81;139;135;digital clock;0.0380;0;0;227;227;Granny Smith;0.0369;0;0;225;227
1;0.6000;barn spider, Araneus cavaticus;0.2082;39;86;151;134;grey fox, gray fox, Urocyon cinereoargenteus;0.1187;69;69;1;2;isopod;0.1123;3;5;224;221;fox squirrel, eastern fox squirrel, Sciurus niger;0.0630;0;1;227;226;chiton, coat-of-mail shell, sea cradle, polyplacophore;0.0256;0;0;227;227
1;0.6000;knee pad;0.3538;23;14;198;199;mouse, computer mouse;0.0691;53;3;174;181;cellular telephone, cellular phone, cellphone, cell, mobile phone;0.0677;0;0;227;227;hand-held computer, hand-held microcomputer;0.0457;55;58;2;1;digital watch;0.0390;41;2;185;198
1;0.6000;platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus;0.1240;44;62;128;145;spider monkey, Ateles geoffroyi;0.0610;1;0;226;227;titi, titi monkey;0.0582;47;59;88;60;barn spider, Araneus cavaticus;0.0493;69;85;59;26;vine snake;0.0384;41;55;94;64
1;0.6000;black-footed ferret, ferret, Mustela nigripes;0.4246;36;24;139;160;weasel;0.1913;3;7;180;206;meerkat, mierkat;0.0727;0;0;227;227;polecat, fitch, foulmart, foumart, Mustela putorius;0.0453;0;2;226;224;squirrel monkey, Saimiri sciureus;0.0371;0;2;227;225
1;0.6000;indri, indris, Indri indri, Indri brevicaudatus;0.1852;51;30;118;193;Madagascar cat, ring-tailed lemur, Lemur catta;0.1463;1;2;221;224;spider monkey, Ateles geoffroyi;0.1153;1;21;221;202;guenon, guenon monkey;0.1071;1;21;222;203;titi, titi monkey;0.1001;0;0;227;227
1;0.6000;colobus, colobus monkey;0.1916;27;0;200;211;patas, hussar monkey, Erythrocebus patas;0.1046;94;75;2;2;spider monkey, Ateles geoffroyi;0.1026;65;53;44;9;guenon, guenon monkey;0.0822;50;52;3;2;orangutan, orang, orangutang, Pongo pygmaeus;0.0758;3;2;224;225
1;0.6000;yawl;0.9374;35;14;165;189;schooner;0.0409;52;58;168;130;trimaran;0.0150;125;57;15;80;catamaran;0.0040;57;58;167;168;pirate, pirate ship;0.0006;8;61;152;157
1;0.6000;patas, hussar monkey, Erythrocebus patas;0.2238;7;23;208;191;macaque;0.1615;99;43;31;22;Chihuahua;0.0902;3;8;223;219;langur;0.0709;5;37;220;190;proboscis monkey, Nasalis larvatus;0.0702;88;43;58;30
1;0.6000;passenger car, coach, carriage;0.1450;13;15;184;191;moving van;0.1365;0;81;195;114;digital clock;0.1174;1;0;226;222;minibus;0.1012;2;1;223;195;limousine, limo;0.0602;0;1;227;197
1;0.6000;wood rabbit, cottontail, cottontail rabbit;0.2502;57;79;112;68;dhole, Cuon alpinus;0.1621;0;7;174;220;orangutan, orang, orangutang, Pongo pygmaeus;0.1014;52;61;122;107;Sussex spaniel;0.0954;3;80;217;141;fox squirrel, eastern fox squirrel, Sciurus niger;0.0552;7;4;217;221
1;0.6000;platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus;0.9192;33;35;187;177;isopod;0.0238;85;41;137;185;bittern;0.0101;31;40;194;187;limpkin, Aramus pictus;0.0053;75;39;150;188;dugong, Dugong dugon;0.0037;14;43;211;184
1;0.6000;strawberry;0.6574;0;0;227;227;bell pepper;0.1210;5;57;219;105;hip, rose hip, rosehip;0.0565;0;1;227;226;Granny Smith;0.0326;77;61;147;95;fig;0.0271;0;1;227;226
1;0.6000;wood rabbit, cottontail, cottontail rabbit;0.2028;32;11;187;210;fox squirrel, eastern fox squirrel, Sciurus niger;0.0360;49;74;5;5;cheetah, chetah, Acinonyx jubatus;0.0347;0;0;227;227;hare;0.0336;33;58;145;73;coyote, prairie wolf, brush wolf, Canis latrans;0.0327;39;61;7;6
1;0.7000;nematode, nematode worm, roundworm;0.2328;100;67;58;31;sidewinder, horned rattlesnake, Crotalus cerastes;0.1117;0;0;227;227;platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus;0.1037;73;72;83;46;horned viper, cerastes, sand viper, horned asp, Cerastes cornutus;0.0536;42;68;3;2;sea snake;0.0403;0;0;227;227
1;0.7000;assault rifle, assault gun;0.0960;56;49;162;115;alp;0.0883;20;55;31;30;tripod;0.0665;62;1;165;156;nail;0.0399;34;85;46;34;coyote, prairie wolf, brush wolf, Canis latrans;0.0339;3;55;187;107
1;0.7000;Shetland sheepdog, Shetland sheep dog, Shetland;0.8197;13;24;148;140;collie;0.1473;58;134;74;24;papillon;0.0101;39;60;139;136;Pembroke, Pembroke Welsh corgi;0.0036;56;134;122;27;Cardigan, Cardigan Welsh corgi;0.0033;39;117;139;79
